"POLLUTANT_CODE","POLLUTANT_DESC","SRS_ID","POLLUTANT_CATEGORY_CODE","CHEMICAL_FORMULA","CHEMICAL_ABSTRACT_SERVICE_NMBR","USER_FLAG","USER_ID","STATUS_FLAG","EPA_ID","CREATED_BY","CREATED_DATE","UPDATED_BY","UPDATED_DATE","SRS_SYSTEMATIC_NAME"
6381,"DO29","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DO29"
6382,"Freon compounds","17135682","","","","",,"A","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"Freon compounds"
6383,"K002","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"K002"
6384,"1,1,1-TRICHLOROETHENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1,1,1-TRICHLOROETHENE"
6385,"1,2-DIBROMOETHANE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1,2-DIBROMOETHANE"
6386,"1,2-DICHLOROBENZENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1,2-DICHLOROBENZENE"
6387,"1,3,5-TRIMETHYLBENZENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1,3,5-TRIMETHYLBENZENE"
6388,"1,3-DICHLOROBENZENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1,3-DICHLOROBENZENE"
6389,"1,3-XYLENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1,3-XYLENE"
6390,"1,4-Dioxane","33241","WTR","","123911","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"1,4-Dioxane"
6391,"1,4-XYLENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1,4-XYLENE"
6392,"1-BROMO-2,5-DIMETHOXYBENZENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1-BROMO-2,5-DIMETHOXYBENZENE"
6393,"1-METHYL-2-PYRROLIDONE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"1-METHYL-2-PYRROLIDONE"
6394,"2,4,5-TRICHLOROPHENOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"2,4,5-TRICHLOROPHENOL"
6395,"2,4,5-TRICHLOROPHENOXYACETIC ACID","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"2,4,5-TRICHLOROPHENOXYACETIC ACID"
2431,"MARGANESE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MARGANESE"
2432,"MARINE COATING PROD.","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MARINE COATING PROD."
2434,"MASSILLON SOIL CUTTINGS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MASSILLON SOIL CUTTINGS"
2435,"MATERIAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MATERIAL"
2436,"MATERIALS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MATERIALS"
2437,"MBAS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MBAS"
2439,"MDA","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MDA"
2440,"MDI","P1CONV","","","101688","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"MDI"
2444,"MEK & TOLUENE MIX","P1CONV","","","78933","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"MEK & TOLUENE MIX"
2446,"MERCAPTAN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCAPTAN"
2447,"MERCURIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCURIC"
2453,"MERCURY 7487-94-7","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCURY 7487-94-7"
2454,"MERCURY DUST","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCURY DUST"
2456,"MERCURY SLUDGES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCURY SLUDGES"
2457,"MERCURY WATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCURY WATER"
2458,"MERCURY, MOLYLODENUM","P1CONV","","","78471","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCURY, MOLYLODENUM"
2459,"MERCY","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCY"
2461,"METAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METAL"
2462,"METAL CONSISTORTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METAL CONSISTORTS"
2463,"METAL CONSTITUENTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METAL CONSTITUENTS"
2464,"METAL FINISHING","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METAL FINISHING"
2466,"METAL OXIDE DUST","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METAL OXIDE DUST"
2467,"METAL,[ZINIC & LEAD]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METAL,[ZINIC & LEAD]"
2468,"Metals, water","17001751","AIR","Metals","","",,"A","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"Metals"
2469,"Metals, water","17001751","WTR","Metals","","",,"A","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"Metals"
2470,"METALS [SUSPECTED]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METALS [SUSPECTED]"
2471,"METALS [ZINC, COPPER, CADMIUM, ARSENIC, LEAD]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METALS [ZINC, COPPER, CADMIUM, ARSENIC, LEAD]"
2472,"METALS - ARSENIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS - ARSENIC"
2473,"METALS AND OTHER POLLUTANTS FRO","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS AND OTHER POLLUTANTS FRO"
2475,"METALS, PCBS, VOLATILE ORGANIC COMPOUNDS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS, PCBS, VOLATILE ORGANIC COMPOUNDS"
2476,"METALS, TTO","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS, TTO"
2478,"METALS, VOLATILE ORGANIC COMPOUNDS [VOCS]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METALS, VOLATILE ORGANIC COMPOUNDS [VOCS]"
2479,"METALS-VARIOUS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS-VARIOUS"
2480,"METALS/CAVSTIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS/CAVSTIC"
2481,"METALS/SOLVENTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS/SOLVENTS"
2483,"METAM SODIUM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METAM SODIUM"
2484,"METH.","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METH."
2485,"METHACRYLONITRITE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHACRYLONITRITE"
2493,"METHANOL 1,1,1-TRICH","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHANOL 1,1,1-TRICH"
2494,"METHANOL CHLORIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHANOL CHLORIDE"
2495,"METHANOL, COPPER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHANOL, COPPER"
2496,"METHANOL; VM&P","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHANOL; VM&P"
2497,"METHELENE CHLORIDE","P1CONV","","","75092","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHELENE CHLORIDE"
2500,"METHOXYPROPYLAMINE","P1CONV","","","5332730","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHOXYPROPYLAMINE"
2501,"METHY CHLORIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHY CHLORIDE"
2502,"METHY ISOBISTY KETONE","P1CONV","","","108101","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHY ISOBISTY KETONE"
2503,"METHYCENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYCENE"
2504,"METHYENE CHLORIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYENE CHLORIDE"
2505,"METHYENEBIS [PENYLISOCYANETE]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METHYENEBIS [PENYLISOCYANETE]"
2506,"METHYL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL"
2508,"METHYL BROMIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL BROMIDE"
2509,"METHYL CHLORIDE","P1CONV","","","74873","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYL CHLORIDE"
2510,"METHYL CHLOROFORM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL CHLOROFORM"
2511,"METHYL ETHUL KETONE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL ETHUL KETONE"
2512,"METHYL ETHYAL KETONE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL ETHYAL KETONE"
2522,"METHYL ETHYL KETONE PEROXIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL ETHYL KETONE PEROXIDE"
2525,"METHYL ETHYL RETONE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL ETHYL RETONE"
2529,"METHYL ISOBUTITE KET","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL ISOBUTITE KET"
2530,"METHYL ISOBUTYL KET","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL ISOBUTYL KET"
2531,"METHYL ISOBUTYL KETN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL ISOBUTYL KETN"
2532,"METHYL ISOBUTYL KETONE","P1CONV","","","108101","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYL ISOBUTYL KETONE"
2534,"METHYL ISOBUTYL KETONE [F003]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METHYL ISOBUTYL KETONE [F003]"
2537,"METHYL KETONE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL KETONE"
2538,"METHYL MERCAPTAIN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL MERCAPTAIN"
2540,"METHYL METHACRYLATE","P1CONV","","","80626","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYL METHACRYLATE"
2544,"METHYL TERT-BUTYL-ETHER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL TERT-BUTYL-ETHER"
2545,"METHYL TERTIARY ETHE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL TERTIARY ETHE"
2546,"METHYL TERTIARY-BUTYL ETHER","P1CONV","","","1634044","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYL TERTIARY-BUTYL ETHER"
2547,"METHYL VINYL KETONE","P1CONV","","","78944","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYL VINYL KETONE"
2552,"METHYL-ISOBUTYLKETOE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL-ISOBUTYLKETOE"
2554,"METHYL-TERT-BUTYL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL-TERT-BUTYL"
2555,"METHYLACRYLIC ACID","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLACRYLIC ACID"
2556,"METHYLBROMIDE AMMONIA","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLBROMIDE AMMONIA"
2557,"METHYLCHORINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLCHORINE"
2558,"METHYLCYCLOPENTANE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLCYCLOPENTANE"
2559,"METHYLEN CULORIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLEN CULORIDE"
2562,"METHYLENE BISPHENYL ISOCYANATE","P1CONV","","","101688","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYLENE BISPHENYL ISOCYANATE"
2563,"METHYLENE CHLORID","P1CONV","","","75092","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYLENE CHLORID"
2574,"METHYLENE CHLORIDE-U","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLENE CHLORIDE-U"
2575,"METHYLENE DIANILINE","P1CONV","","","101779","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLENE DIANILINE"
2577,"METHYLENEBIS","P1CONV","","","101688","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYLENEBIS"
2580,"METHYLENEBIS [PHENYLISOCYANATE]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METHYLENEBIS [PHENYLISOCYANATE]"
2581,"METHYLENEBIS PHENY LISCYANATE [1994]","P1CONV","","","101688","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METHYLENEBIS PHENY LISCYANATE [1994]"
2664,"MOLYBELEMUM TRIOXIDE","P1CONV","","","1313275","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"MOLYBELEMUM TRIOXIDE"
2665,"MOLYDENUM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MOLYDENUM"
2666,"MONARCH 1351","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MONARCH 1351"
2667,"MONOCHLORO BENZENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MONOCHLORO BENZENE"
2668,"MONOCHLOROACETIC AC.","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MONOCHLOROACETIC AC."
2669,"MONOCHLOROBENZENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MONOCHLOROBENZENE"
2670,"MONOETHANOLAMINE","P1CONV","","","141435","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"MONOETHANOLAMINE"
2671,"MONOSPHERE RESIN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MONOSPHERE RESIN"
2673,"MOSTLY OIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MOSTLY OIL"
2675,"MOTOR VEHICLE AIR COND, REFRIGERANT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MOTOR VEHICLE AIR COND, REFRIGERANT"
2676,"MOTOR VEHICLE WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MOTOR VEHICLE WASTE"
2678,"MOYLBDENUM","P1CONV","","","78465","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MOYLBDENUM"
2679,"MPO","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MPO"
2680,"MR. LAWN FORMULA II","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MR. LAWN FORMULA II"
2681,"MSK","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MSK"
2683,"MULTIPLE AIR POLLUANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MULTIPLE AIR POLLUANTS"
2684,"MUNICIPAL SOLID WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MUNICIPAL SOLID WASTE"
2688,"MVAC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MVAC"
2689,"N","P1CONV","","","00640","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N"
2692,"N,N-DIMETHYLFORMAMINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N,N-DIMETHYLFORMAMINE"
2693,"N-BETYL ALCHOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N-BETYL ALCHOL"
2694,"N-BUTANOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N-BUTANOL"
2695,"N-BUTYL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N-BUTYL"
2697,"N-BUTYL ALCOHOL","P1CONV","","","71363","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"N-BUTYL ALCOHOL"
2699,"N-BUTYL ALCOHOL [<500 LBS CUBIC FEET]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"N-BUTYL ALCOHOL [<500 LBS CUBIC FEET]"
2701,"N-HEXANE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N-HEXANE"
2702,"N-HEXANE  [<500 LBS]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"N-HEXANE  [<500 LBS]"
2704,"N-METHYLOACRYLAMIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N-METHYLOACRYLAMIDE"
2705,"N-N-DIMETHYL FORMAMIDE","P1CONV","","","68122","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"N-N-DIMETHYL FORMAMIDE"
2707,"N-NITROSODIPHENYLAMINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N-NITROSODIPHENYLAMINE"
2709,"N/C COOLING WATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N/C COOLING WATER"
2710,"N/N","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N/N"
2712,"NAC1 H20 [SALT WATER]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"NAC1 H20 [SALT WATER]"
2716,"NACL H2O","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NACL H2O"
2717,"NANGANESE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NANGANESE"
2718,"NAPHTALENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAPHTALENE"
2719,"NAPHTHA OIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAPHTHA OIL"
2720,"NAPHTHA SOLVENT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAPHTHA SOLVENT"
2723,"NAPTHA CLEANING FLUIDS D001","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"NAPTHA CLEANING FLUIDS D001"
2726,"NAPTHTHALENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAPTHTHALENE"
2727,"NAT-CONTAMINANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAT-CONTAMINANTS"
2728,"NATURAL GAS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NATURAL GAS"
2730,"NATURAL GASOLINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NATURAL GASOLINE"
2731,"NCG","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NCG"
2733,"NFC-1349","P1CONV","","","81972","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"NFC-1349"
2734,"NH-3N","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH-3N"
2737,"NH3-N","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH3-N"
2738,"NH3H","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH3H"
2285,"LEAD [D008]","P1CONV","","","7439921","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"LEAD [D008]"
2287,"LEAD [METAL] 7439-92-1","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"LEAD [METAL] 7439-92-1"
2288,"LEAD ACETATE","P1CONV","","","301042","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD ACETATE"
2289,"LEAD ACID BATTERIES","P1CONV","","","7439921","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"LEAD ACID BATTERIES"
2291,"LEAD AND COPPER","P1CONV","WTR","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD AND COPPER"
2292,"LEAD AND OTHER HAZARDOUS SUB.","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD AND OTHER HAZARDOUS SUB."
2293,"LEAD ARSENATES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD ARSENATES"
2294,"LEAD AS PB","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD AS PB"
2295,"LEAD CADMIUM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD CADMIUM"
2302,"LEAD CONTAMINATED LIQUID","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"LEAD CONTAMINATED LIQUID"
2304,"LEAD CONTAMINATION IN SOIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD CONTAMINATION IN SOIL"
2305,"LEAD DIOXIDE","P1CONV","","","1309600","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD DIOXIDE"
2306,"LEAD DUST","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD DUST"
2307,"LEAD FROM BATTERY DUMPING","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD FROM BATTERY DUMPING"
1727,"F027","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"F027"
1764,"FECAL COLITOM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"FECAL COLITOM"
1780,"FILL [DIRT, ROCK]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"FILL [DIRT, ROCK]"
1795,"FILLED MATERIAL INTO WETL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"FILLED MATERIAL INTO WETL"
1806,"FLAMMABLE MATERIAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"FLAMMABLE MATERIAL"
1815,"FLOURANTHENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"FLOURANTHENE"
1826,"FOAM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"FOAM"
1833,"FOOL HALOGENS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"FOOL HALOGENS"
